subj,session,block,trial,set_size,response,rt,correct,response_category
8,1,2,8,2,694,2.333,1,correct
8,1,2,9,8,568,5.823,1,correct
8,1,2,10,8,218,1.244,0,intrusion
8,1,2,11,6,32,1.306,1,correct
8,1,2,12,4,466,-1,0,intrusion
8,1,2,13,6,1198,-1,1,correct
8,1,2,14,6,203,2.616,0,intrusion
8,1,2,15,2,1133,-1,1,correct
8,1,2,16,8,404,2.839,1,correct
8,1,2,17,8,144,8.369,1,correct
8,1,2,18,4,709,1.937,1,correct
8,1,2,19,2,644,1.151,1,correct
8,1,2,20,4,1187,1.212,1,correct
8,1,2,21,6,648,2.478,1,correct
8,1,2,22,6,378,2.883,1,correct
8,1,2,23,8,1151,2.536,1,correct
8,1,2,24,8,271,4.48,1,correct
8,1,2,25,8,422,6.46,1,correct
8,1,2,26,8,795,3.297,0,intrusion
8,1,2,27,4,173,2.418,0,intrusion
8,1,2,28,4,1038,4,1,correct
8,1,3,1,6,106,4.793,0,intrusion
8,1,3,2,8,396,2.225,1,correct
8,1,3,3,4,1165,1.66,1,correct
8,1,3,4,6,546,1.904,1,correct
8,1,3,5,2,1149,0.932,1,correct
8,1,3,6,6,919,6.459,1,correct
8,1,3,7,8,351,5.109,0,intrusion
8,1,3,8,4,720,2.163,1,correct
8,1,3,9,8,289,2.341,1,correct
8,1,3,10,2,871,-1,1,correct
8,1,3,11,4,436,2.007,1,correct
8,1,3,12,6,228,1.969,1,correct
8,1,3,13,8,1164,2.275,0,intrusion
8,1,3,14,6,1111,2.033,1,correct
8,1,3,15,6,905,3.778,1,correct
8,1,3,16,2,1192,1.22,1,correct
8,1,3,17,6,167,6.818,1,correct
8,1,3,18,2,348,1.187,1,correct
8,1,3,19,6,1134,-1,0,intrusion
8,1,3,20,8,66,2.222,1,correct
8,1,3,21,8,1057,8.067,1,correct
8,1,3,22,4,956,2.958,1,correct
8,1,3,23,8,526,4.334,0,intrusion
8,1,3,24,4,877,-1,1,correct
8,1,3,25,8,878,-1,1,correct
8,1,3,26,4,863,2.01,1,correct
8,1,3,27,8,976,3.491,0,intrusion
8,1,3,28,8,464,4.592,0,intrusion
8,1,4,1,8,220,2.045,1,correct
8,1,4,2,4,814,1.866,1,correct
8,1,4,3,2,399,1.079,1,correct
8,1,4,4,4,700,2.194,1,correct
8,1,4,5,8,683,-1,0,new
8,1,4,6,6,107,4.381,1,correct
8,1,4,7,6,83,1.796,1,correct
8,1,4,8,8,615,3.979,0,intrusion
8,1,4,9,8,725,2.056,1,correct
8,1,4,10,4,735,1.056,1,correct
8,1,4,11,4,735,-1,0,new
8,1,4,12,8,1039,2.115,1,correct
8,1,4,13,6,619,1.853,1,correct
8,1,4,14,2,410,1.712,1,correct
8,1,4,15,8,82,6.531,0,intrusion
8,1,4,16,6,866,1.474,1,correct
8,1,4,17,4,426,1.937,1,correct
8,1,4,18,4,467,1.339,1,correct
8,1,4,19,2,666,-1,1,correct
8,1,4,20,2,1068,0.917,1,correct
8,1,4,21,6,542,5.41,1,correct
8,1,4,22,8,102,7.138,0,intrusion
8,1,4,23,8,115,5.781,1,correct
8,1,4,24,8,702,7.391,0,intrusion
8,1,4,25,6,984,2.24,1,correct
8,1,4,26,6,163,9.311,1,correct
8,1,4,27,8,675,3.025,0,intrusion
8,1,4,28,6,192,-1,0,new
8,1,5,1,4,1115,2.342,1,correct
8,1,5,2,4,671,2.128,0,intrusion
8,1,5,3,6,1071,1.334,1,correct
8,1,5,4,8,962,5.016,1,correct
8,1,5,5,8,807,2.515,1,correct
8,1,5,6,8,1124,3.909,1,correct
8,1,5,7,2,727,2.104,1,correct
8,1,5,8,8,375,-1,0,new
8,1,5,9,8,12,2.074,1,correct
8,1,5,10,4,632,-1,1,correct
8,1,5,11,6,773,2.39,1,correct
8,1,5,12,2,617,1.544,1,correct
8,1,5,13,2,35,2.027,1,correct
8,1,5,14,6,687,2.495,0,intrusion
8,1,5,15,4,168,3.802,0,intrusion
8,1,5,16,8,901,2.363,0,intrusion
8,1,5,17,8,89,4.447,0,intrusion
8,1,5,18,6,61,1.441,1,correct
8,1,5,19,6,915,-1,1,correct
8,1,5,20,6,222,2.246,1,correct
8,1,5,21,6,544,2.147,1,correct
8,1,5,22,8,460,2.948,0,intrusion
8,1,5,23,6,110,5.394,0,intrusion
8,1,5,24,8,509,2.139,1,correct
8,1,5,25,4,1177,2.307,1,correct
8,1,5,26,2,20,-1,1,correct
8,1,5,27,8,808,5.358,1,correct
8,1,5,28,4,583,2.019,1,correct
8,1,6,1,6,1029,1.886,0,intrusion
8,1,6,2,8,1063,4.072,0,intrusion
8,1,6,3,8,1131,4.779,1,correct
8,1,6,4,4,1054,12.182,0,intrusion
8,1,6,5,6,300,2.33,1,correct
8,1,6,6,2,1079,1.676,1,correct
8,1,6,7,8,1127,2.511,1,correct
8,1,6,8,6,416,-1,1,correct
8,1,6,9,4,417,-1,1,correct
8,1,6,10,8,385,4.443,0,intrusion
8,1,6,11,8,488,5.536,1,correct
8,1,6,12,2,903,1.164,1,correct
8,1,6,13,6,539,7.159,0,new
8,1,6,14,4,401,4.914,0,new
8,1,6,15,2,445,1.347,1,correct
8,1,6,16,8,555,-1,1,correct
8,1,6,17,4,854,2.533,1,correct
8,1,6,18,4,572,2.775,1,correct
8,1,6,19,8,99,3.237,0,new
8,1,6,20,2,1017,-1,1,correct
8,1,6,21,6,73,2.18,1,correct
8,1,6,22,6,153,3.666,0,intrusion
8,1,6,23,6,210,2.255,1,correct
8,1,6,24,8,502,8.666,0,intrusion
8,1,6,25,8,577,3.047,0,new
8,1,6,26,8,343,2.7,1,correct
8,1,6,27,4,858,2.318,1,correct
8,1,6,28,6,1175,2.822,1,correct
8,1,7,1,8,91,-1,0,new
8,1,7,2,8,1002,2.141,1,correct
8,1,7,3,6,190,1.393,1,correct
8,1,7,4,6,803,2.161,1,correct
8,1,7,5,8,481,3.747,0,intrusion
8,1,7,6,6,221,2.015,0,intrusion
8,1,7,7,4,1031,1.322,1,correct
8,1,7,8,6,418,3.082,1,correct
8,1,7,9,6,501,-1,1,correct
8,1,7,10,8,348,3.883,0,intrusion
8,1,7,11,2,247,1.305,1,correct
8,1,7,12,4,192,2.372,1,correct
8,1,7,13,6,579,3.534,0,intrusion
8,1,7,14,8,149,3.025,1,correct
8,1,7,15,8,130,2.258,0,intrusion
8,1,7,16,4,690,2.113,1,correct
8,1,7,17,4,752,1.477,1,correct
8,1,7,18,6,276,2.091,0,intrusion
8,1,7,19,8,378,2.061,1,correct
8,1,7,20,2,679,3.316,1,correct
8,1,7,21,4,871,1.073,1,correct
8,1,7,22,8,903,5.674,0,intrusion
8,1,7,23,2,287,0.792,1,correct
8,1,7,24,6,216,0.976,1,correct
8,1,7,25,8,1021,2.648,1,correct
8,1,7,26,4,1134,-1,1,correct
8,1,7,27,8,759,3.686,0,intrusion
8,1,7,28,2,1157,-1,1,correct
8,2,1,1,8,208,4.473,0,intrusion
8,2,1,2,8,770,6.304,0,intrusion
8,2,1,3,6,529,-1,0,new
8,2,1,4,4,882,1.587,1,correct
8,2,1,5,4,406,1.857,1,correct
